0.991985,0.00593265,0.0715036,0.104012
0.991777,0.00844673,0.0732766,0.104579
0.991565,0.011102,0.0749416,0.10516
0.991349,0.0139257,0.0764812,0.105751
0.99113,0.0168541,0.0779258,0.106325
0.990912,0.0198581,0.0792434,0.106863
0.990705,0.0226983,0.0804371,0.107326
0.990516,0.0254924,0.0814267,0.10769
0.990338,0.0282237,0.0823223,0.107968
0.990174,0.0307436,0.0831619,0.108137
0.990022,0.0330701,0.0839593,0.108225
0.989887,0.0351327,0.0846968,0.108238
0.989763,0.0369683,0.0854004,0.108212
0.989663,0.0383981,0.0860027,0.108151
0.989584,0.0394977,0.0865249,0.108063
0.989532,0.0402049,0.0869151,0.10796
0.989502,0.0406262,0.0872003,0.10785
0.989494,0.0407527,0.0873397,0.107765
0.9895,0.0406342,0.0873903,0.107711
0.989524,0.0401147,0.0873486,0.107715
0.989556,0.0392967,0.0872885,0.107774
0.989597,0.0381332,0.0871626,0.107914
0.989642,0.0367481,0.0869878,0.108128
0.989691,0.0351386,0.0867113,0.108437
0.98974,0.0334238,0.0863395,0.10883
0.98979,0.0316493,0.0857641,0.109351
0.98984,0.0298986,0.0850081,0.109987
0.989891,0.0282674,0.0839542,0.110766
0.989943,0.0268054,0.0826362,0.111652
0.989995,0.0256557,0.0809689,0.112674
0.990048,0.0248207,0.0790021,0.113786
0.990102,0.0245068,0.0765934,0.11503
0.990156,0.0246339,0.073784,0.116363
0.990213,0.0253716,0.0703776,0.117819
0.990267,0.0265561,0.0664966,0.119352
0.990313,0.0282971,0.0619785,0.120992
0.990341,0.0303962,0.0569515,0.122711
0.990346,0.032849,0.0512974,0.124518
0.990313,0.0354593,0.0451626,0.126422
0.990237,0.0381355,0.0383597,0.128474
0.990101,0.0408031,0.031144,0.130631
0.989905,0.0433249,0.0232336,0.132937
0.989633,0.045689,0.0147855,0.135356
0.989276,0.0477453,0.00558106,0.137922
0.988819,0.0495153,-0.00422411,0.140599
0.988241,0.0508999,-0.0148235,0.143417
0.987529,0.0519316,-0.0260444,0.146323
0.986663,0.0524566,-0.0380798,0.149314
0.985622,0.0525881,-0.0507533,0.152339
0.984377,0.0522622,-0.064269,0.155369
0.982902,0.0516757,-0.0784425,0.158366
0.98116,0.050805,-0.093436,0.161287
0.979125,0.0498182,-0.109054,0.164132
0.976753,0.0487186,-0.125453,0.166858
0.974026,0.0475931,-0.142423,0.169484
0.970874,0.046521,-0.160156,0.172016
0.967279,0.0455626,-0.178457,0.174494
0.963147,0.0448545,-0.197523,0.176975
0.958468,0.0443705,-0.217151,0.179487
0.953135,0.0442014,-0.237518,0.182112
0.947163,0.0442371,-0.258393,0.18482
0.940455,0.0444606,-0.27991,0.187667
0.933049,0.044742,-0.301825,0.190575
0.924854,0.0450631,-0.324238,0.193608
0.91592,0.0453736,-0.3469,0.196704
0.906178,0.0456605,-0.369855,0.199908
0.895702,0.0458176,-0.392853,0.203189
0.884497,0.0458514,-0.415804,0.206567
0.872598,0.0457587,-0.438627,0.209965
0.860026,0.045475,-0.461249,0.213393
0.846858,0.0450158,-0.483547,0.216766
0.833221,0.0443037,-0.505352,0.220001
0.819171,0.0433935,-0.526629,0.223021
0.804925,0.0421812,-0.547123,0.225773
0.790501,0.0407684,-0.566876,0.228252
0.776063,0.039132,-0.585767,0.230376
0.761609,0.0373019,-0.603863,0.232185
0.747367,0.0353318,-0.621016,0.233523
0.733271,0.0331814,-0.637343,0.234533
0.719593,0.0309163,-0.652684,0.235017
0.706238,0.0286091,-0.667206,0.235044
0.693514,0.0263134,-0.680701,0.234505
0.681258,0.024086,-0.693372,0.233541
0.669778,0.0220202,-0.705002,0.232132
0.658863,0.0200975,-0.715801,0.230488
0.648808,0.0184121,-0.725554,0.228648
0.639406,0.0168422,-0.734471,0.226779
0.63097,0.0155185,-0.742322,0.224931
0.623299,0.0143903,-0.749334,0.223137
0.616711,0.0134685,-0.755287,0.221423
0.611017,0.0126443,-0.760412,0.219712
0.606622,0.0118789,-0.764415,0.218034
0.603235,0.0111222,-0.767575,0.216362
0.601224,0.0103325,-0.769615,0.214746
0.600207,0.00948927,-0.770845,0.213212
0.600452,0.0085761,-0.771039,0.211855
0.601637,0.00760304,-0.770444,0.210691
0.604002,0.00657545,-0.768858,0.209752
0.607226,0.00549966,-0.766542,0.208949
0.611588,0.00431576,-0.763251,0.208302
0.616781,0.00305041,-0.759238,0.207675
0.623171,0.00164117,-0.754174,0.207066
0.630442,0.000140389,-0.748299,0.206378
0.638888,-0.0014884,-0.741323,0.205574
0.648157,-0.00317967,-0.733481,0.204666
0.658463,-0.0049239,-0.724533,0.203603
0.669409,-0.00670297,-0.714745,0.202449
0.681132,-0.00846905,-0.703927,0.201183
0.693283,-0.0102072,-0.692325,0.199848
0.70596,-0.0118558,-0.679766,0.198487
0.718871,-0.0134268,-0.66648,0.197102
0.73206,-0.0148659,-0.652346,0.195735
0.745303,-0.0161521,-0.637559,0.194375
0.75864,-0.0172412,-0.622026,0.193008
0.77192,-0.0182239,-0.605888,0.191588
0.785199,-0.0191198,-0.589049,0.190046
0.798385,-0.0200107,-0.5716,0.188295
0.81156,-0.0210019,-0.553408,0.186195
0.824616,-0.022094,-0.534565,0.183742
0.837643,-0.023321,-0.514898,0.180804
0.850515,-0.0246167,-0.494505,0.177433
0.863327,-0.0260104,-0.473181,0.173465
0.875929,-0.0274937,-0.451044,0.168974
0.888411,-0.0291495,-0.427851,0.163766
0.900588,-0.0309422,-0.403771,0.157964
0.912498,-0.0329193,-0.378593,0.151431
0.923938,-0.0350157,-0.352521,0.144363
0.934907,-0.037227,-0.325386,0.136698
0.945217,-0.0394747,-0.297421,0.128635
0.954836,-0.0417506,-0.268518,0.120174
0.963621,-0.0440389,-0.238908,0.111435
0.971525,-0.0464024,-0.20856,0.102415
0.978443,-0.0488505,-0.177698,0.0932027
0.984322,-0.0514318,-0.146415,0.0838278
0.989106,-0.0540994,-0.114934,0.0743812
0.992768,-0.056802,-0.083454,0.064964
0.995314,-0.0594739,-0.0521336,0.0556352
0.996762,-0.0619879,-0.0213555,0.0465423
0.99718,-0.0642885,0.00877314,0.0377068
0.996661,-0.0662139,0.0377108,0.0293205
0.995326,-0.0677127,0.0654684,0.021341
0.993363,-0.06847,0.0913616,0.0139537
0.990901,-0.0685557,0.115612,0.0070349
0.988197,-0.0677034,0.137416,0.000795087
0.985329,-0.0661177,0.157261,-0.00489412
0.982588,-0.0635917,0.174299,-0.00981836
0.979999,-0.0603711,0.189093,-0.0141521
0.977811,-0.0562872,0.201015,-0.0176427
0.975923,-0.0516979,0.210908,-0.0204607
0.974517,-0.0468172,0.218234,-0.022307
0.973488,-0.0418314,0.223661,-0.02338
0.972958,-0.0371471,0.226772,-0.023414
0.972741,-0.0329596,0.228415,-0.0227095
0.972918,-0.0294582,0.228299,-0.0210479
0.973346,-0.0265167,0.227032,-0.0187501
0.974076,-0.0242484,0.224368,-0.015696
0.97498,-0.0224845,0.220818,-0.0121603
0.976074,-0.0213082,0.216245,-0.00804754
0.977286,-0.0205006,0.210903,-0.00353191
0.978637,-0.0202885,0.204588,0.00143146
0.980049,-0.0204212,0.197594,0.00665265
0.981534,-0.0209314,0.189754,0.0120755
0.983029,-0.021661,0.18132,0.0175503
0.984549,-0.0225399,0.172133,0.0229462
0.986041,-0.0234271,0.162411,0.0282115
0.987526,-0.0242026,0.151999,0.0332056
0.988963,-0.0247448,0.141065,0.0379487
0.990363,-0.0249312,0.129502,0.0422984
0.991684,-0.0248128,0.117482,0.0463088
0.992937,-0.0242663,0.1049,0.0498347
0.994086,-0.0234029,0.0918795,0.0529489
0.995141,-0.0222782,0.07823,0.0554794
0.99605,-0.0210502,0.0642285,0.057581
0.996811,-0.019629,0.0498075,0.0591702
0.997391,-0.0180964,0.0351111,0.0604252
0.997781,-0.0163842,0.0200534,0.0613449
0.997951,-0.0146745,0.00461438,0.0621013
0.997877,-0.0131728,-0.011356,0.0627689
0.997528,-0.0119165,-0.027757,0.063441
0.996872,-0.0110932,-0.0447701,0.0641782
0.995884,-0.0106353,-0.062284,0.0649833
0.994516,-0.0105971,-0.0805081,0.0659028
0.992747,-0.0108664,-0.0992814,0.0669153
0.990519,-0.0114304,-0.11878,0.0680574
0.987817,-0.0122211,-0.138801,0.0693046
0.984575,-0.0132496,-0.159505,0.0706713
0.980799,-0.0143501,-0.180634,0.0720974
0.976429,-0.0154216,-0.202322,0.0735836
0.971465,-0.016416,-0.224375,0.075113
0.965834,-0.0172118,-0.246969,0.0766516
0.959543,-0.0176965,-0.269925,0.0781271
0.952566,-0.0177786,-0.293231,0.079478
0.944922,-0.017523,-0.316708,0.0806898
0.936577,-0.0167981,-0.340407,0.0816392
0.927565,-0.0156929,-0.364138,0.0823396
0.917874,-0.0140209,-0.387904,0.0827117
0.90753,-0.0119014,-0.411564,0.0828436
0.896523,-0.009169,-0.435098,0.0827715
0.884877,-0.00598372,-0.458402,0.0826027
0.872595,-0.0022937,-0.481429,0.0824553
0.859707,0.00171051,-0.504097,0.082386
0.846259,0.00599157,-0.526311,0.0825085
0.832292,0.0103595,-0.548022,0.0827928
0.817923,0.0146963,-0.569077,0.0832857
0.803196,0.0189029,-0.589468,0.0839499
0.788282,0.022965,-0.60901,0.0848039
0.773204,0.0268649,-0.627756,0.0857691
0.758192,0.0305439,-0.645501,0.0868349
0.743228,0.03404,-0.662362,0.0879191
0.728622,0.0373094,-0.67808,0.0890245
0.714319,0.040394,-0.692819,0.0901016
0.700681,0.043219,-0.706319,0.0910566
0.687566,0.0458607,-0.718827,0.0918581
0.675316,0.0482841,-0.730116,0.0924525
0.663685,0.0505923,-0.74049,0.0929423
0.652883,0.0528126,-0.749817,0.0934246
0.642618,0.0549999,-0.758414,0.0939469
0.632998,0.0571612,-0.766216,0.0946535
0.623875,0.0592711,-0.77339,0.09558
0.615181,0.0612771,-0.780009,0.0968697
0.606783,0.0632426,-0.786224,0.0983183
0.598824,0.065114,-0.791953,0.099903
0.591222,0.0668864,-0.797295,0.101505
0.584182,0.0684634,-0.802131,0.103104
0.577595,0.0698561,-0.806563,0.104692
0.571661,0.0709885,-0.810475,0.106275
0.566247,0.0719013,-0.813981,0.107845
0.561557,0.0725268,-0.816959,0.109414
0.557428,0.0728531,-0.819526,0.111099
0.553974,0.0728979,-0.821631,0.112789
0.551041,0.0727493,-0.823388,0.114431
0.548859,0.0723503,-0.824668,0.115943
0.547311,0.0717385,-0.825559,0.117291
0.546728,0.0708655,-0.82588,0.118273
0.546949,0.0697915,-0.825731,0.118933
0.548316,0.0683789,-0.824904,0.119198
0.550642,0.0667644,-0.823502,0.119079
0.554335,0.0648344,-0.821265,0.118459
0.55911,0.0627044,-0.818351,0.117326
0.565414,0.0601677,-0.814446,0.115607
0.572867,0.0573256,-0.809739,0.113401
0.58193,0.0539732,-0.803878,0.110562
0.592176,0.0501895,-0.797059,0.107265
0.604051,0.0458522,-0.788885,0.10334
0.617058,0.0411139,-0.779587,0.0989645
0.63151,0.0359216,-0.768794,0.0941264
0.64687,0.0304751,-0.756767,0.0890685
0.663353,0.0248476,-0.743174,0.0838867
0.680435,0.0191988,-0.728314,0.0787333
0.698225,0.0136849,-0.711934,0.073783
0.716282,0.00838654,-0.694333,0.0690762
0.734629,0.00344659,-0.67536,0.0647829
0.752909,-0.00120692,-0.655307,0.0608168
0.771091,-0.00545418,-0.634115,0.0573247
0.788918,-0.00936398,-0.612031,0.0542131
0.806346,-0.0127367,-0.589053,0.0515821
0.823211,-0.015687,-0.565376,0.0492702
0.839442,-0.0180956,-0.541078,0.0473703
0.85496,-0.0201477,-0.516281,0.0457335
0.869719,-0.0217998,-0.49106,0.0444392
0.883697,-0.0231961,-0.465468,0.0433797
0.896861,-0.0243789,-0.439582,0.0425971
0.909227,-0.0254559,-0.413396,0.0419783
0.920773,-0.0264764,-0.386974,0.0415446
0.931525,-0.0275256,-0.360287,0.0411945
0.941484,-0.0286796,-0.333337,0.0408794
0.950665,-0.0299804,-0.306096,0.0405301
0.959073,-0.0315387,-0.278529,0.0400743
0.966703,-0.0332918,-0.250633,0.0395074
0.973554,-0.0353178,-0.222358,0.0387496
0.979601,-0.037546,-0.19376,0.0378144
0.984829,-0.0400044,-0.164831,0.0366449
0.989206,-0.042612,-0.135677,0.0353071
0.992716,-0.0453595,-0.106382,0.0337691
0.995346,-0.0481638,-0.07704,0.0321006
0.997096,-0.0508758,-0.0478903,0.0302897
0.997987,-0.0534131,-0.0190473,0.0283822
0.998063,-0.0555864,0.00913317,0.0263831
0.997383,-0.057389,0.0366207,0.0243341
0.996045,-0.0586473,0.0629237,0.0222726
0.994131,-0.0594117,0.0881192,0.0202245
0.991804,-0.0594664,0.111608,0.0182519
0.989146,-0.0589257,0.133605,0.0163722
0.986374,-0.057598,0.153406,0.014673
0.983539,-0.0556574,0.171409,0.0131444
0.980893,-0.0529402,0.186829,0.0119058
0.97844,-0.0496295,0.200181,0.0109241
0.976427,-0.0456407,0.210712,0.0103462
0.974778,-0.0412543,0.219099,0.0101116
0.973695,-0.036516,0.224673,0.0103632
0.973042,-0.0316393,0.228183,0.0110002
0.97297,-0.0267539,0.229053,0.0121498
0.973313,-0.0219555,0.22802,0.0136698
0.974176,-0.0173433,0.22458,0.0156175
0.975375,-0.012921,0.219449,0.0178315
0.976965,-0.00884772,0.212243,0.0203502
0.978768,-0.00510762,0.203605,0.0230621
0.980812,-0.00186784,0.193207,0.026001
0.982948,0.00101647,0.181565,0.0290852
0.985193,0.00343033,0.168345,0.0323035
0.98742,0.005499,0.153967,0.0355774
0.989624,0.00720508,0.138123,0.0389162
0.991686,0.00871113,0.121214,0.0422981
0.993584,0.00995171,0.102969,0.0457026
0.995214,0.0109987,0.0837708,0.0490967
0.996537,0.0118063,0.0634396,0.0524494
0.99747,0.0124367,0.042356,0.055724
0.997975,0.0128954,0.0204124,0.058852
0.998,0.0130633,-0.00201923,0.0618235
0.997514,0.0130337,-0.0249381,0.0646091
0.996497,0.0128117,-0.0480328,0.0672476
0.994953,0.0123032,-0.0711704,0.0696534
0.992889,0.0115731,-0.0942071,0.0718553
0.990332,0.0105824,-0.11697,0.0738158
0.987298,0.00943575,-0.139433,0.0755795
0.983831,0.00807167,-0.161439,0.077134
0.979943,0.0066084,-0.18303,0.0785347
0.97568,0.00508042,-0.204116,0.0797395
0.971037,0.00362759,-0.224819,0.080805
0.966042,0.00208896,-0.245103,0.0817537
0.960638,0.000507296,-0.265227,0.0826352
0.954815,-0.000944853,-0.28525,0.0834219
0.94855,-0.00226691,-0.305242,0.0841162
0.941777,-0.00352007,-0.325373,0.0847084
0.934465,-0.00476323,-0.345677,0.0852077
0.926508,-0.00595725,-0.366363,0.0855874
0.917904,-0.00709144,-0.387342,0.0858351
0.908548,-0.00813618,-0.408774,0.0858921
0.898468,-0.00909765,-0.430482,0.0857798
0.887546,-0.0099667,-0.452607,0.0854965
0.875832,-0.0107674,-0.474929,0.0851121
0.863227,-0.0114819,-0.49753,0.0846803
0.849793,-0.0120856,-0.520197,0.0842698
0.835473,-0.0124919,-0.542929,0.0840084
0.820347,-0.0127448,-0.565531,0.0839227
0.804415,-0.0127956,-0.58794,0.0841416
0.787788,-0.0127194,-0.609976,0.0846056
0.770573,-0.0125564,-0.631478,0.0854109
0.752892,-0.0123456,-0.652332,0.0863949
0.734979,-0.0122148,-0.672305,0.0875329
0.716904,-0.0121421,-0.6914,0.0887025
0.698941,-0.0121054,-0.709399,0.0899377
0.681051,-0.0120496,-0.726429,0.0912425
0.66346,-0.0118411,-0.742358,0.0926558
0.646028,-0.0114396,-0.757402,0.0941218
0.62898,-0.0107664,-0.771428,0.0957391
0.612169,-0.00982885,-0.784642,0.0974138
0.595896,-0.0085484,-0.796879,0.0990897
0.580076,-0.00705869,-0.808295,0.100609
0.56507,-0.00531167,-0.818726,0.101764
0.55074,-0.00337114,-0.828345,0.102562
0.537486,-0.00115871,-0.836978,0.102837
0.525074,0.00124812,-0.844829,0.102764
0.513906,0.00390145,-0.851714,0.102313
0.503785,0.00669032,-0.857791,0.10174
0.495002,0.00954385,-0.862928,0.10118
0.487288,0.0124192,-0.867336,0.100621
0.481142,0.0152414,-0.870777,0.100087
0.476266,0.0179522,-0.873462,0.0995674
0.473224,0.0203977,-0.875119,0.0990451
0.471642,0.022555,-0.875982,0.0984881
0.472058,0.0242422,-0.875784,0.0978535
0.47395,0.0255216,-0.874802,0.0971645
0.477774,0.0262149,-0.872778,0.096461
0.482979,0.0264521,-0.869975,0.095785
0.489967,0.0260634,-0.866139,0.0951607
0.498248,0.0251961,-0.861493,0.0945705
0.508232,0.0236458,-0.855752,0.0939718
0.519457,0.0215714,-0.849112,0.0933168
0.532281,0.0188051,-0.841286,0.0925208
0.546151,0.0155141,-0.832516,0.0916276
0.561396,0.0115551,-0.822484,0.0906753
0.577531,0.00716166,-0.811397,0.08967
0.594769,0.00233599,-0.798995,0.0886095
0.612619,-0.0027008,-0.785512,0.0875328
0.631223,-0.0078696,-0.770718,0.0865368
0.650185,-0.0129875,-0.754824,0.0856197
0.669572,-0.0178499,-0.737667,0.0848703
0.688999,-0.0223942,-0.719496,0.084288
0.708464,-0.0263924,-0.70023,0.0840194
0.727706,-0.029907,-0.68007,0.0839878
0.746699,-0.0327018,-0.658993,0.0842519
0.765276,-0.0349479,-0.637155,0.0846462
0.783445,-0.0365059,-0.614518,0.0851379
0.801111,-0.0376057,-0.591172,0.0855741
0.818304,-0.0381959,-0.567056,0.0858292
0.834953,-0.0384903,-0.54222,0.0858477
0.851086,-0.0385474,-0.516584,0.0854822
0.866616,-0.0385104,-0.490215,0.0847492
0.881566,-0.0384942,-0.463019,0.0835067
0.895823,-0.0386245,-0.435097,0.0818509
0.90941,-0.0390182,-0.406336,0.0796364
0.922227,-0.0396438,-0.37683,0.0769733
0.934258,-0.040632,-0.346511,0.0737584
0.945383,-0.0419042,-0.315554,0.0701487
0.955555,-0.0436089,-0.283984,0.0660787
0.964675,-0.0456192,-0.252017,0.0617124
0.972684,-0.0479404,-0.219849,0.0570468
0.979555,-0.0503464,-0.187648,0.0521968
0.985262,-0.0528117,-0.155696,0.0472006
0.98983,-0.0551683,-0.124165,0.042148
0.993268,-0.0573326,-0.0935554,0.0371279
0.995676,-0.0592935,-0.0638521,0.0322077
0.997119,-0.0609358,-0.0357706,0.0275725
0.99775,-0.0621988,-0.00929605,0.023234
0.997704,-0.0631444,0.0148886,0.0194461
0.997141,-0.0638494,0.037036,0.0161542
0.996267,-0.0641544,0.0561395,0.0136148
0.99522,-0.0640822,0.0727607,0.0116926
0.994222,-0.0634938,0.0858888,0.0106673
0.993331,-0.0625423,0.09631,0.0103529
0.992733,-0.0611484,0.10306,0.0110248
0.992392,-0.0595004,0.107068,0.0124331
0.992427,-0.0575726,0.107492,0.0148089
0.992729,-0.0554488,0.105333,0.0178749
0.993335,-0.053138,0.0999326,0.0217867
0.99409,-0.0507723,0.0922878,0.0262575
0.99496,-0.0484529,0.0819887,0.0313736
0.995789,-0.0462819,0.0700102,0.0368984
0.996503,-0.0445012,0.0563035,0.0427923
0.997003,-0.0431546,0.0417175,0.0488193
0.997229,-0.0426202,0.0267338,0.0547963
0.99717,-0.042914,0.0119606,0.0605536
0.996835,-0.0447598,-0.00174824,0.0656856
0.996292,-0.0479179,-0.0140228,0.0700709
0.995614,-0.0526654,-0.0241622,0.0734569
0.994854,-0.0581001,-0.0328136,0.0762398
0.994079,-0.0639477,-0.0396915,0.078378
0.993311,-0.0697916,-0.045361,0.0800365
0.992618,-0.0753991,-0.0496152,0.0810148
0.991996,-0.0806673,-0.0529675,0.081435
0.991503,-0.0852033,-0.0554524,0.081162
0.991107,-0.088982,-0.0575844,0.0804602
0.990828,-0.0916437,-0.0596689,0.0793773
0.990619,-0.0933622,-0.0620567,0.0781387
0.990476,-0.0937896,-0.065235,0.0768449
0.990353,-0.0932555,-0.0692179,0.0755913
0.990208,-0.0915335,-0.0745417,0.0745251
0.989998,-0.0889864,-0.080979,0.0736752
0.989647,-0.0854779,-0.0890517,0.0732302
0.989115,-0.0813309,-0.0984025,0.0731694
0.988286,-0.0765626,-0.109511,0.0737316
0.987126,-0.0715236,-0.121952,0.0747912
0.985499,-0.0663999,-0.136121,0.0765132
0.983398,-0.0613882,-0.15156,0.0786743
0.98067,-0.0570163,-0.168558,0.0813863
0.977356,-0.0532702,-0.186576,0.0844206
0.97333,-0.0506588,-0.205825,0.0877413
0.968658,-0.0489847,-0.225816,0.0911553
0.96325,-0.0486629,-0.246651,0.0945719
0.957173,-0.0493182,-0.26796,0.0979058
0.950377,-0.0511661,-0.289753,0.101042
0.942937,-0.0537938,-0.311723,0.103947
0.934868,-0.0573361,-0.333756,0.106493
0.926243,-0.0614373,-0.355637,0.108725
0.917126,-0.0661068,-0.377209,0.110558
0.907544,-0.0710072,-0.398436,0.112117
0.897489,-0.0761335,-0.419338,0.113457
0.887009,-0.0811376,-0.439864,0.114677
0.876133,-0.0856666,-0.460049,0.115793
0.864852,-0.0897109,-0.479917,0.116881
0.853213,-0.0929842,-0.499459,0.117992
0.841212,-0.0956303,-0.518685,0.119096
0.828932,-0.0974094,-0.537521,0.120228
0.816381,-0.0985504,-0.555956,0.121339
0.803667,-0.0988664,-0.573901,0.122404
0.790792,-0.098586,-0.591358,0.123391
0.777887,-0.0975724,-0.608222,0.124248
0.764901,-0.0960322,-0.624571,0.124958
0.751965,-0.0938732,-0.64031,0.125458
0.738978,-0.0912373,-0.655562,0.125801
0.726019,-0.0879867,-0.670281,0.126009
0.713015,-0.0843068,-0.684539,0.126127
0.700062,-0.0801347,-0.698265,0.126165
0.687086,-0.0756748,-0.711527,0.126157
0.674189,-0.0709494,-0.724235,0.126172
0.661316,-0.0661217,-0.736448,0.126225
0.648629,-0.0613134,-0.748031,0.126372
0.636125,-0.0566389,-0.759025,0.126565
0.624088,-0.052326,-0.769222,0.126782
0.612508,-0.0483755,-0.778699,0.126971
0.601764,-0.0449943,-0.787209,0.12711
0.591746,-0.0420432,-0.794915,0.127198
0.582791,-0.0396793,-0.801607,0.127305
0.57465,-0.0377272,-0.807531,0.127467
0.567646,-0.0362883,-0.812487,0.127774
0.561549,-0.0351453,-0.816702,0.128165
0.556708,-0.0342798,-0.819974,0.12862
0.552826,-0.0335577,-0.822553,0.129088
0.550215,-0.0329905,-0.824247,0.129583
0.54855,-0.0324995,-0.825299,0.13007
0.54812,-0.0321105,-0.82553,0.130516
0.548596,-0.0317766,-0.825163,0.130916
0.550228,-0.031531,-0.82403,0.131261
0.552707,-0.0313656,-0.822331,0.131539
0.556346,-0.0313356,-0.819851,0.13169
0.56096,-0.0314761,-0.816691,0.131717
0.56698,-0.0317932,-0.812561,0.131402
0.574081,-0.0322639,-0.807646,0.13076
0.582646,-0.0329944,-0.801627,0.129728
0.592312,-0.0339045,-0.794691,0.128387
0.603469,-0.0350213,-0.786482,0.126664
